ticker,assetName,market,assetType,dividendYield,yieldStatus,yieldSource,rawSourceValue,sourceFile
452250,ACE 미국30년국채선물레버리지(합성 H),KR,ETF,2.05,manual,k_etf_rank_dividend_yield,2.05%,k-etf_rank_dividend_yield.csv
437350,RISE 미국단기투자등급회사채액티브,KR,ETF,2.04,manual,k_etf_rank_dividend_yield,2.04%,k-etf_rank_dividend_yield.csv
168580,ACE 중국본토CSI300,KR,ETF,1.99,manual,k_etf_rank_dividend_yield,1.99%,k-etf_rank_dividend_yield.csv
270800,RISE KQ고배당,KR,ETF,1.99,manual,k_etf_rank_dividend_yield,1.99%,k-etf_rank_dividend_yield.csv
459580,KODEX CD금리액티브(합성),KR,ETF,1.98,manual,k_etf_rank_dividend_yield,1.98%,k-etf_rank_dividend_yield.csv
269370,TIGER S&P글로벌인프라(합성),KR,ETF,1.97,manual,k_etf_rank_dividend_yield,1.97%,k-etf_rank_dividend_yield.csv
437370,RISE 글로벌농업경제,KR,ETF,1.97,manual,k_etf_rank_dividend_yield,1.97%,k-etf_rank_dividend_yield.csv
266550,PLUS 중형주저변동50,KR,ETF,1.95,manual,k_etf_rank_dividend_yield,1.95%,k-etf_rank_dividend_yield.csv
266160,RISE 고배당,KR,ETF,1.95,manual,k_etf_rank_dividend_yield,1.95%,k-etf_rank_dividend_yield.csv
277540,ACE 아시아TOP50,KR,ETF,1.94,manual,k_etf_rank_dividend_yield,1.94%,k-etf_rank_dividend_yield.csv
292560,TIGER 일본엔선물,KR,ETF,1.94,manual,k_etf_rank_dividend_yield,1.94%,k-etf_rank_dividend_yield.csv
153130,KODEX 단기채권,KR,ETF,1.92,manual,k_etf_rank_dividend_yield,1.92%,k-etf_rank_dividend_yield.csv
429000,TIGER 미국S&P500배당귀족,KR,ETF,1.92,manual,k_etf_rank_dividend_yield,1.92%,k-etf_rank_dividend_yield.csv
214980,KODEX 단기채권PLUS,KR,ETF,1.92,manual,k_etf_rank_dividend_yield,1.92%,k-etf_rank_dividend_yield.csv
423160,KODEX KOFR금리액티브(합성),KR,ETF,1.92,manual,k_etf_rank_dividend_yield,1.92%,k-etf_rank_dividend_yield.csv
457700,KODEX 53-09 국고채액티브,KR,ETF,1.91,manual,k_etf_rank_dividend_yield,1.91%,k-etf_rank_dividend_yield.csv
445910,TIGER MKF배당귀족,KR,ETF,1.87,manual,k_etf_rank_dividend_yield,1.87%,k-etf_rank_dividend_yield.csv
0013P0,RISE 미국은행TOP10,KR,ETF,1.87,manual,k_etf_rank_dividend_yield,1.87%,k-etf_rank_dividend_yield.csv
273140,KODEX 단기변동금리부채권액티브,KR,ETF,1.85,manual,k_etf_rank_dividend_yield,1.85%,k-etf_rank_dividend_yield.csv
325020,KODEX 배당가치,KR,ETF,1.85,manual,k_etf_rank_dividend_yield,1.85%,k-etf_rank_dividend_yield.csv
283580,KODEX 차이나CSI300,KR,ETF,1.85,manual,k_etf_rank_dividend_yield,1.85%,k-etf_rank_dividend_yield.csv
0049K0,ACE 미국배당퀄리티채권혼합50,KR,ETF,1.85,manual,k_etf_rank_dividend_yield,1.85%,k-etf_rank_dividend_yield.csv
465670,TIGER 미국캐시카우100,KR,ETF,1.83,manual,k_etf_rank_dividend_yield,1.83%,k-etf_rank_dividend_yield.csv
267490,RISE 미국장기국채선물레버리지(합성 H),KR,ETF,1.83,manual,k_etf_rank_dividend_yield,1.83%,k-etf_rank_dividend_yield.csv
291680,RISE 차이나H선물인버스(H),KR,ETF,1.83,manual,k_etf_rank_dividend_yield,1.83%,k-etf_rank_dividend_yield.csv
439870,KODEX 국고채30년액티브,KR,ETF,1.82,manual,k_etf_rank_dividend_yield,1.82%,k-etf_rank_dividend_yield.csv
244660,KODEX 퀄리티Plus,KR,ETF,1.81,manual,k_etf_rank_dividend_yield,1.81%,k-etf_rank_dividend_yield.csv
385550,RISE 단기채권알파액티브,KR,ETF,1.81,manual,k_etf_rank_dividend_yield,1.81%,k-etf_rank_dividend_yield.csv
473290,KODEX 26-12 회사채(AA-이상)액티브,KR,ETF,1.8,manual,k_etf_rank_dividend_yield,1.80%,k-etf_rank_dividend_yield.csv
334700,RISE 팔라듐선물인버스(H),KR,ETF,1.8,manual,k_etf_rank_dividend_yield,1.80%,k-etf_rank_dividend_yield.csv
0036Z0,RISE 미국천연가스밸류체인,KR,ETF,1.79,manual,k_etf_rank_dividend_yield,1.79%,k-etf_rank_dividend_yield.csv
373790,KIWOOM 미국방어배당성장나스닥,KR,ETF,1.78,manual,k_etf_rank_dividend_yield,1.78%,k-etf_rank_dividend_yield.csv
491510,파워 K-주주가치액티브,KR,ETF,1.77,manual,k_etf_rank_dividend_yield,1.77%,k-etf_rank_dividend_yield.csv
0089D0,KODEX 금융고배당TOP10,KR,ETF,1.77,manual,k_etf_rank_dividend_yield,1.77%,k-etf_rank_dividend_yield.csv
139290,TIGER 200 경기소비재,KR,ETF,1.76,manual,k_etf_rank_dividend_yield,1.76%,k-etf_rank_dividend_yield.csv
329650,KODEX TRF3070,KR,ETF,1.75,manual,k_etf_rank_dividend_yield,1.75%,k-etf_rank_dividend_yield.csv
438100,ACE 미국나스닥100미국채혼합50액티브,KR,ETF,1.73,manual,k_etf_rank_dividend_yield,1.73%,k-etf_rank_dividend_yield.csv
433970,KODEX TDF2030액티브 적격,KR,ETF,1.71,manual,k_etf_rank_dividend_yield,1.71%,k-etf_rank_dividend_yield.csv
439860,KODEX ESG종합채권(A-이상)액티브,KR,ETF,1.71,manual,k_etf_rank_dividend_yield,1.71%,k-etf_rank_dividend_yield.csv
091180,KODEX 자동차,KR,ETF,1.71,manual,k_etf_rank_dividend_yield,1.71%,k-etf_rank_dividend_yield.csv
0097L0,KIWOOM 한국고배당&미국AI테크,KR,ETF,1.69,manual,k_etf_rank_dividend_yield,1.69%,k-etf_rank_dividend_yield.csv
463290,1Q 단기금융채액티브,KR,ETF,1.68,manual,k_etf_rank_dividend_yield,1.68%,k-etf_rank_dividend_yield.csv
363570,KODEX 장기종합채권(AA-이상)액티브,KR,ETF,1.66,manual,k_etf_rank_dividend_yield,1.66%,k-etf_rank_dividend_yield.csv
438330,TIGER 우량회사채액티브,KR,ETF,1.64,manual,k_etf_rank_dividend_yield,1.64%,k-etf_rank_dividend_yield.csv
0089C0,KODEX 미국S&P500변동성확대시커버드콜,KR,ETF,1.64,manual,k_etf_rank_dividend_yield,1.64%,k-etf_rank_dividend_yield.csv
0005C0,RISE 미국S&P500엔화노출(합성 H),KR,ETF,1.63,manual,k_etf_rank_dividend_yield,1.63%,k-etf_rank_dividend_yield.csv
217770,TIGER 원유선물인버스(H),KR,ETF,1.63,manual,k_etf_rank_dividend_yield,1.63%,k-etf_rank_dividend_yield.csv
457690,KODEX 33-06 국고채액티브,KR,ETF,1.62,manual,k_etf_rank_dividend_yield,1.62%,k-etf_rank_dividend_yield.csv
476690,TIGER 글로벌비만치료제TOP2Plus,KR,ETF,1.62,manual,k_etf_rank_dividend_yield,1.62%,k-etf_rank_dividend_yield.csv
456250,KODEX 유럽명품TOP10 STOXX,KR,ETF,1.61,manual,k_etf_rank_dividend_yield,1.61%,k-etf_rank_dividend_yield.csv
225050,TIGER 유로스탁스레버리지(합성 H),KR,ETF,1.59,manual,k_etf_rank_dividend_yield,1.59%,k-etf_rank_dividend_yield.csv
215620,HK S&P코리아로우볼,KR,ETF,1.58,manual,k_etf_rank_dividend_yield,1.58%,k-etf_rank_dividend_yield.csv
469830,SOL 초단기채권액티브,KR,ETF,1.58,manual,k_etf_rank_dividend_yield,1.58%,k-etf_rank_dividend_yield.csv
267450,RISE 미국장기국채선물인버스(H),KR,ETF,1.57,manual,k_etf_rank_dividend_yield,1.57%,k-etf_rank_dividend_yield.csv
101280,KODEX 일본TOPIX100,KR,ETF,1.57,manual,k_etf_rank_dividend_yield,1.57%,k-etf_rank_dividend_yield.csv
0107F0,KIWOOM 미국고배당&AI테크,KR,ETF,1.57,manual,k_etf_rank_dividend_yield,1.57%,k-etf_rank_dividend_yield.csv
448330,KODEX 삼성전자채권혼합,KR,ETF,1.57,manual,k_etf_rank_dividend_yield,1.57%,k-etf_rank_dividend_yield.csv
273130,KODEX 종합채권(AA-이상)액티브,KR,ETF,1.56,manual,k_etf_rank_dividend_yield,1.56%,k-etf_rank_dividend_yield.csv
477730,KODEX 인도타타그룹,KR,ETF,1.55,manual,k_etf_rank_dividend_yield,1.55%,k-etf_rank_dividend_yield.csv
473440,ACE 11월만기자동연장회사채AA-이상액티브,KR,ETF,1.55,manual,k_etf_rank_dividend_yield,1.55%,k-etf_rank_dividend_yield.csv
0007F0,KODEX 27-12 회사채(AA-이상)액티브,KR,ETF,1.55,manual,k_etf_rank_dividend_yield,1.55%,k-etf_rank_dividend_yield.csv
471230,KODEX 국고채10년액티브,KR,ETF,1.55,manual,k_etf_rank_dividend_yield,1.55%,k-etf_rank_dividend_yield.csv
241390,RISE V&S셀렉트밸류채권혼합,KR,ETF,1.53,manual,k_etf_rank_dividend_yield,1.53%,k-etf_rank_dividend_yield.csv
379800,KODEX 미국S&P500,KR,ETF,1.52,manual,k_etf_rank_dividend_yield,1.52%,k-etf_rank_dividend_yield.csv
261140,TIGER 우선주,KR,ETF,1.52,manual,k_etf_rank_dividend_yield,1.52%,k-etf_rank_dividend_yield.csv
315270,TIGER 200커뮤니케이션서비스,KR,ETF,1.52,manual,k_etf_rank_dividend_yield,1.52%,k-etf_rank_dividend_yield.csv
451530,TIGER 국고채30년스트립액티브,KR,ETF,1.52,manual,k_etf_rank_dividend_yield,1.52%,k-etf_rank_dividend_yield.csv
489860,KIWOOM 글로벌전력GRID인프라,KR,ETF,1.52,manual,k_etf_rank_dividend_yield,1.52%,k-etf_rank_dividend_yield.csv
266410,KODEX 필수소비재,KR,ETF,1.51,manual,k_etf_rank_dividend_yield,1.51%,k-etf_rank_dividend_yield.csv
140710,KODEX 운송,KR,ETF,1.51,manual,k_etf_rank_dividend_yield,1.51%,k-etf_rank_dividend_yield.csv
227560,TIGER 200 생활소비재,KR,ETF,1.5,manual,k_etf_rank_dividend_yield,1.50%,k-etf_rank_dividend_yield.csv
461270,ACE 26-06 회사채(AA-이상)액티브,KR,ETF,1.49,manual,k_etf_rank_dividend_yield,1.49%,k-etf_rank_dividend_yield.csv
457480,ACE 테슬라밸류체인액티브,KR,ETF,1.49,manual,k_etf_rank_dividend_yield,1.49%,k-etf_rank_dividend_yield.csv
492500,1Q 현대차그룹채권(A+이상)&국고통안,KR,ETF,1.48,manual,k_etf_rank_dividend_yield,1.48%,k-etf_rank_dividend_yield.csv
104520,KIWOOM 블루칩,KR,ETF,1.48,manual,k_etf_rank_dividend_yield,1.48%,k-etf_rank_dividend_yield.csv
0115C0,RISE 미국고배당다우존스TOP10,KR,ETF,1.48,manual,k_etf_rank_dividend_yield,1.48%,k-etf_rank_dividend_yield.csv
476310,RISE 글로벌비만산업TOP2+,KR,ETF,1.47,manual,k_etf_rank_dividend_yield,1.47%,k-etf_rank_dividend_yield.csv
440640,ACE 단기채권알파액티브,KR,ETF,1.46,manual,k_etf_rank_dividend_yield,1.46%,k-etf_rank_dividend_yield.csv
451600,PLUS 국고채30년액티브,KR,ETF,1.45,manual,k_etf_rank_dividend_yield,1.45%,k-etf_rank_dividend_yield.csv
329660,KODEX TRF5050,KR,ETF,1.44,manual,k_etf_rank_dividend_yield,1.44%,k-etf_rank_dividend_yield.csv
488770,KODEX 머니마켓액티브,KR,ETF,1.43,manual,k_etf_rank_dividend_yield,1.43%,k-etf_rank_dividend_yield.csv
252000,TIGER 200동일가중,KR,ETF,1.43,manual,k_etf_rank_dividend_yield,1.43%,k-etf_rank_dividend_yield.csv
228800,TIGER 여행레저,KR,ETF,1.43,manual,k_etf_rank_dividend_yield,1.43%,k-etf_rank_dividend_yield.csv
139240,TIGER 200 철강소재,KR,ETF,1.42,manual,k_etf_rank_dividend_yield,1.42%,k-etf_rank_dividend_yield.csv
496020,WON 전단채플러스액티브,KR,ETF,1.42,manual,k_etf_rank_dividend_yield,1.42%,k-etf_rank_dividend_yield.csv
451670,RISE 국채30년레버리지(합성),KR,ETF,1.42,manual,k_etf_rank_dividend_yield,1.42%,k-etf_rank_dividend_yield.csv
280320,ACE 미국IT인터넷(합성 H),KR,ETF,1.41,manual,k_etf_rank_dividend_yield,1.41%,k-etf_rank_dividend_yield.csv
227570,TIGER 우량가치,KR,ETF,1.4,manual,k_etf_rank_dividend_yield,1.40%,k-etf_rank_dividend_yield.csv
276650,RISE 글로벌테크놀로지(합성 H),KR,ETF,1.4,manual,k_etf_rank_dividend_yield,1.40%,k-etf_rank_dividend_yield.csv
455890,RISE 머니마켓액티브,KR,ETF,1.39,manual,k_etf_rank_dividend_yield,1.39%,k-etf_rank_dividend_yield.csv
426150,WON 대한민국국고채액티브,KR,ETF,1.38,manual,k_etf_rank_dividend_yield,1.38%,k-etf_rank_dividend_yield.csv
138530,TIGER LG그룹플러스,KR,ETF,1.37,manual,k_etf_rank_dividend_yield,1.37%,k-etf_rank_dividend_yield.csv
157500,TIGER 증권,KR,ETF,1.37,manual,k_etf_rank_dividend_yield,1.37%,k-etf_rank_dividend_yield.csv
463300,RISE 중국본토CSI300,KR,ETF,1.36,manual,k_etf_rank_dividend_yield,1.36%,k-etf_rank_dividend_yield.csv
375270,RISE 글로벌데이터센터리츠(합성),KR,ETF,1.36,manual,k_etf_rank_dividend_yield,1.36%,k-etf_rank_dividend_yield.csv
451000,PLUS 종합채권(AA-이상)액티브,KR,ETF,1.36,manual,k_etf_rank_dividend_yield,1.36%,k-etf_rank_dividend_yield.csv
433980,KODEX TDF2040액티브 적격,KR,ETF,1.35,manual,k_etf_rank_dividend_yield,1.35%,k-etf_rank_dividend_yield.csv
278620,PLUS 단기채권액티브,KR,ETF,1.35,manual,k_etf_rank_dividend_yield,1.35%,k-etf_rank_dividend_yield.csv
261920,ACE MSCI필리핀(합성),KR,ETF,1.35,manual,k_etf_rank_dividend_yield,1.35%,k-etf_rank_dividend_yield.csv
481430,RISE 국고채10년액티브,KR,ETF,1.34,manual,k_etf_rank_dividend_yield,1.34%,k-etf_rank_dividend_yield.csv
453810,KODEX 인도Nifty50,KR,ETF,1.34,manual,k_etf_rank_dividend_yield,1.34%,k-etf_rank_dividend_yield.csv
102970,KODEX 증권,KR,ETF,1.33,manual,k_etf_rank_dividend_yield,1.33%,k-etf_rank_dividend_yield.csv
453640,KODEX 미국S&P500헬스케어,KR,ETF,1.33,manual,k_etf_rank_dividend_yield,1.33%,k-etf_rank_dividend_yield.csv
0016X0,SOL 중단기회사채(A-이상)액티브,KR,ETF,1.32,manual,k_etf_rank_dividend_yield,1.32%,k-etf_rank_dividend_yield.csv
461460,PLUS 국고채10년액티브,KR,ETF,1.32,manual,k_etf_rank_dividend_yield,1.32%,k-etf_rank_dividend_yield.csv
114260,KODEX 국고채3년,KR,ETF,1.32,manual,k_etf_rank_dividend_yield,1.32%,k-etf_rank_dividend_yield.csv
451540,TIGER 종합채권(AA-이상)액티브,KR,ETF,1.32,manual,k_etf_rank_dividend_yield,1.32%,k-etf_rank_dividend_yield.csv
487340,ACE 머니마켓액티브,KR,ETF,1.31,manual,k_etf_rank_dividend_yield,1.31%,k-etf_rank_dividend_yield.csv
488480,RISE 일본섹터TOP4Plus,KR,ETF,1.31,manual,k_etf_rank_dividend_yield,1.31%,k-etf_rank_dividend_yield.csv
477050,PLUS 머니마켓액티브,KR,ETF,1.3,manual,k_etf_rank_dividend_yield,1.30%,k-etf_rank_dividend_yield.csv
261110,TIGER 미국달러선물레버리지,KR,ETF,1.3,manual,k_etf_rank_dividend_yield,1.30%,k-etf_rank_dividend_yield.csv
488500,TIGER 미국S&P500동일가중,KR,ETF,1.3,manual,k_etf_rank_dividend_yield,1.30%,k-etf_rank_dividend_yield.csv
329670,KODEX TRF7030,KR,ETF,1.3,manual,k_etf_rank_dividend_yield,1.30%,k-etf_rank_dividend_yield.csv
272560,RISE 단기국공채액티브,KR,ETF,1.29,manual,k_etf_rank_dividend_yield,1.29%,k-etf_rank_dividend_yield.csv
282000,RISE 국고채3년선물인버스,KR,ETF,1.29,manual,k_etf_rank_dividend_yield,1.29%,k-etf_rank_dividend_yield.csv
272570,RISE 중장기국공채액티브,KR,ETF,1.29,manual,k_etf_rank_dividend_yield,1.29%,k-etf_rank_dividend_yield.csv
435530,KIWOOM TDF2030액티브 적격,KR,ETF,1.29,manual,k_etf_rank_dividend_yield,1.29%,k-etf_rank_dividend_yield.csv
484890,SOL 머니마켓액티브,KR,ETF,1.28,manual,k_etf_rank_dividend_yield,1.28%,k-etf_rank_dividend_yield.csv
0080X0,SOL 미국S&P500미국채혼합50,KR,ETF,1.28,manual,k_etf_rank_dividend_yield,1.28%,k-etf_rank_dividend_yield.csv
411860,KIWOOM 독일DAX,KR,ETF,1.28,manual,k_etf_rank_dividend_yield,1.28%,k-etf_rank_dividend_yield.csv
356540,ACE 종합채권(AA-이상)액티브,KR,ETF,1.28,manual,k_etf_rank_dividend_yield,1.28%,k-etf_rank_dividend_yield.csv
363510,SOL KIS단기통안채,KR,ETF,1.28,manual,k_etf_rank_dividend_yield,1.28%,k-etf_rank_dividend_yield.csv
494330,ACE 라이프자산주주가치액티브,KR,ETF,1.27,manual,k_etf_rank_dividend_yield,1.27%,k-etf_rank_dividend_yield.csv
237440,TIGER 경기방어채권혼합,KR,ETF,1.27,manual,k_etf_rank_dividend_yield,1.27%,k-etf_rank_dividend_yield.csv
475260,ACE 2월만기자동연장회사채AA-이상액티브,KR,ETF,1.26,manual,k_etf_rank_dividend_yield,1.26%,k-etf_rank_dividend_yield.csv
472720,TRUSTON 주주가치액티브,KR,ETF,1.26,manual,k_etf_rank_dividend_yield,1.26%,k-etf_rank_dividend_yield.csv
308620,KODEX 미국10년국채선물,KR,ETF,1.26,manual,k_etf_rank_dividend_yield,1.26%,k-etf_rank_dividend_yield.csv
261120,TIGER 미국달러선물인버스2X,KR,ETF,1.26,manual,k_etf_rank_dividend_yield,1.26%,k-etf_rank_dividend_yield.csv
0153P0,ACE 리츠부동산인프라액티브,KR,ETF,1.26,manual,k_etf_rank_dividend_yield,1.26%,k-etf_rank_dividend_yield.csv
196230,RISE 단기통안채,KR,ETF,1.26,manual,k_etf_rank_dividend_yield,1.26%,k-etf_rank_dividend_yield.csv
139280,TIGER 경기방어,KR,ETF,1.25,manual,k_etf_rank_dividend_yield,1.25%,k-etf_rank_dividend_yield.csv
0052T0,1Q 중단기회사채(A-이상)액티브,KR,ETF,1.23,manual,k_etf_rank_dividend_yield,1.23%,k-etf_rank_dividend_yield.csv
307510,TIGER 의료기기,KR,ETF,1.23,manual,k_etf_rank_dividend_yield,1.23%,k-etf_rank_dividend_yield.csv
252650,KODEX 200동일가중,KR,ETF,1.22,manual,k_etf_rank_dividend_yield,1.22%,k-etf_rank_dividend_yield.csv
0067V0,TIGER 차이나글로벌리더스TOP3+,KR,ETF,1.22,manual,k_etf_rank_dividend_yield,1.22%,k-etf_rank_dividend_yield.csv
291130,ACE MSCI멕시코(합성),KR,ETF,1.21,manual,k_etf_rank_dividend_yield,1.21%,k-etf_rank_dividend_yield.csv
0061Z0,RISE 단기특수은행채액티브,KR,ETF,1.21,manual,k_etf_rank_dividend_yield,1.21%,k-etf_rank_dividend_yield.csv
279540,KODEX 최소변동성,KR,ETF,1.21,manual,k_etf_rank_dividend_yield,1.21%,k-etf_rank_dividend_yield.csv
0046Y0,ACE 미국배당퀄리티,KR,ETF,1.21,manual,k_etf_rank_dividend_yield,1.21%,k-etf_rank_dividend_yield.csv
223190,KODEX 200가치저변동,KR,ETF,1.21,manual,k_etf_rank_dividend_yield,1.21%,k-etf_rank_dividend_yield.csv
488720,WON 종합채권(AA-이상)액티브,KR,ETF,1.21,manual,k_etf_rank_dividend_yield,1.21%,k-etf_rank_dividend_yield.csv
491230,PLUS 국공채머니마켓액티브,KR,ETF,1.2,manual,k_etf_rank_dividend_yield,1.20%,k-etf_rank_dividend_yield.csv
475280,ACE 8월만기자동연장회사채AA-이상액티브,KR,ETF,1.2,manual,k_etf_rank_dividend_yield,1.20%,k-etf_rank_dividend_yield.csv
245340,TIGER 미국다우존스30,KR,ETF,1.2,manual,k_etf_rank_dividend_yield,1.20%,k-etf_rank_dividend_yield.csv
453650,KODEX 미국S&P500금융,KR,ETF,1.2,manual,k_etf_rank_dividend_yield,1.20%,k-etf_rank_dividend_yield.csv
498610,RISE 인도디지털성장,KR,ETF,1.2,manual,k_etf_rank_dividend_yield,1.20%,k-etf_rank_dividend_yield.csv
459750,RISE 글로벌주식분산액티브,KR,ETF,1.19,manual,k_etf_rank_dividend_yield,1.19%,k-etf_rank_dividend_yield.csv
489000,PLUS 일본엔화초단기국채(합성),KR,ETF,1.19,manual,k_etf_rank_dividend_yield,1.19%,k-etf_rank_dividend_yield.csv
226980,KODEX 200 중소형,KR,ETF,1.18,manual,k_etf_rank_dividend_yield,1.18%,k-etf_rank_dividend_yield.csv
138540,TIGER 현대차그룹플러스,KR,ETF,1.18,manual,k_etf_rank_dividend_yield,1.18%,k-etf_rank_dividend_yield.csv
438900,HANARO Fn K-푸드,KR,ETF,1.18,manual,k_etf_rank_dividend_yield,1.18%,k-etf_rank_dividend_yield.csv
430500,KIWOOM 물가채KIS,KR,ETF,1.17,manual,k_etf_rank_dividend_yield,1.17%,k-etf_rank_dividend_yield.csv
307520,TIGER 지주회사,KR,ETF,1.17,manual,k_etf_rank_dividend_yield,1.17%,k-etf_rank_dividend_yield.csv
239660,PLUS 우량회사채50,KR,ETF,1.17,manual,k_etf_rank_dividend_yield,1.17%,k-etf_rank_dividend_yield.csv
295020,RISE 국채선물10년인버스,KR,ETF,1.17,manual,k_etf_rank_dividend_yield,1.17%,k-etf_rank_dividend_yield.csv
251350,KODEX MSCI선진국,KR,ETF,1.16,manual,k_etf_rank_dividend_yield,1.16%,k-etf_rank_dividend_yield.csv
496130,TRUSTON 코리아밸류업액티브,KR,ETF,1.16,manual,k_etf_rank_dividend_yield,1.16%,k-etf_rank_dividend_yield.csv
475270,ACE 5월만기자동연장회사채AA-이상액티브,KR,ETF,1.15,manual,k_etf_rank_dividend_yield,1.15%,k-etf_rank_dividend_yield.csv
152380,KODEX 국채선물10년,KR,ETF,1.15,manual,k_etf_rank_dividend_yield,1.15%,k-etf_rank_dividend_yield.csv
131890,ACE 삼성그룹동일가중,KR,ETF,1.15,manual,k_etf_rank_dividend_yield,1.15%,k-etf_rank_dividend_yield.csv
272910,ACE 중장기국공채액티브,KR,ETF,1.14,manual,k_etf_rank_dividend_yield,1.14%,k-etf_rank_dividend_yield.csv
396510,TIGER 차이나클린에너지SOLACTIVE,KR,ETF,1.14,manual,k_etf_rank_dividend_yield,1.14%,k-etf_rank_dividend_yield.csv
0050E0,PLUS 미국AI에이전트,KR,ETF,1.13,manual,k_etf_rank_dividend_yield,1.13%,k-etf_rank_dividend_yield.csv
449780,KIWOOM 미국S&P500(H),KR,ETF,1.13,manual,k_etf_rank_dividend_yield,1.13%,k-etf_rank_dividend_yield.csv
0017Y0,1Q 종합채권(AA-이상)액티브,KR,ETF,1.13,manual,k_etf_rank_dividend_yield,1.13%,k-etf_rank_dividend_yield.csv
145850,TREX 펀더멘탈 200,KR,ETF,1.12,manual,k_etf_rank_dividend_yield,1.12%,k-etf_rank_dividend_yield.csv
0060H0,TIGER 토탈월드스탁액티브,KR,ETF,1.12,manual,k_etf_rank_dividend_yield,1.12%,k-etf_rank_dividend_yield.csv
449770,KIWOOM 미국S&P500,KR,ETF,1.11,manual,k_etf_rank_dividend_yield,1.11%,k-etf_rank_dividend_yield.csv
226380,ACE Fn성장소비주도주,KR,ETF,1.11,manual,k_etf_rank_dividend_yield,1.11%,k-etf_rank_dividend_yield.csv
244620,KODEX 모멘텀Plus,KR,ETF,1.11,manual,k_etf_rank_dividend_yield,1.11%,k-etf_rank_dividend_yield.csv
385540,RISE 종합채권(A-이상)액티브,KR,ETF,1.11,manual,k_etf_rank_dividend_yield,1.11%,k-etf_rank_dividend_yield.csv
0025N0,TIGER TDF2045 적격,KR,ETF,1.11,manual,k_etf_rank_dividend_yield,1.11%,k-etf_rank_dividend_yield.csv
458030,WON 국공채머니마켓액티브,KR,ETF,1.11,manual,k_etf_rank_dividend_yield,1.11%,k-etf_rank_dividend_yield.csv
447770,TIGER 테슬라채권혼합Fn,KR,ETF,1.1,manual,k_etf_rank_dividend_yield,1.10%,k-etf_rank_dividend_yield.csv
399580,RISE 글로벌클린에너지,KR,ETF,1.09,manual,k_etf_rank_dividend_yield,1.09%,k-etf_rank_dividend_yield.csv
266390,KODEX 경기소비재,KR,ETF,1.09,manual,k_etf_rank_dividend_yield,1.09%,k-etf_rank_dividend_yield.csv
483240,TIGER 미국나스닥100ETF선물,KR,ETF,1.09,manual,k_etf_rank_dividend_yield,1.09%,k-etf_rank_dividend_yield.csv
476070,KODEX 글로벌비만치료제TOP2 Plus,KR,ETF,1.09,manual,k_etf_rank_dividend_yield,1.09%,k-etf_rank_dividend_yield.csv
284430,KODEX 200미국채혼합,KR,ETF,1.09,manual,k_etf_rank_dividend_yield,1.09%,k-etf_rank_dividend_yield.csv
480260,TIGER 27-04회사채(A+이상)액티브,KR,ETF,1.09,manual,k_etf_rank_dividend_yield,1.09%,k-etf_rank_dividend_yield.csv
322400,HANARO e커머스,KR,ETF,1.09,manual,k_etf_rank_dividend_yield,1.09%,k-etf_rank_dividend_yield.csv
292770,KODEX 국채선물3년인버스,KR,ETF,1.08,manual,k_etf_rank_dividend_yield,1.08%,k-etf_rank_dividend_yield.csv
494840,TIGER 미국방산TOP10,KR,ETF,1.08,manual,k_etf_rank_dividend_yield,1.08%,k-etf_rank_dividend_yield.csv
