market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,0080X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0113P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0191W0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0141T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0085N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0015F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0015E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,488080,229.41,229.41,-64.02,2.65,1.84,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0089D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0022T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0100K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0104G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0028X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,491630,-83.34,-83.34,-52.2,,0.41,^KS11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,0177R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0144L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0190G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0107F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0097L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0176P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0094L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0128D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0174J0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,487240,133.21,133.21,-36.71,1.22,1.88,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0167A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0072R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0117L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0139F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0061Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0064K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0080Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0162M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,304780,217.5,217.5,-43.88,2.14,1.94,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0131W0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0066W0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,306950,192.49,192.49,-44.96,2.03,1.94,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0172V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0123S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0189B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0154F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0137W0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0013P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,475720,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0117V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0183J0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,469150,110.88,110.88,-43.71,1.36,2.61,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0105E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0167B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0052D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0101N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,491010,105.06,105.06,-42.12,0.72,1.71,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0148J0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0104N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0008S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0153K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0127P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0131V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0005A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0094M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0015B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0167Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0111J0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0018C0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0098N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0049M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0089C0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0173Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0139P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0086B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0080G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0046Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0036D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0152E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0138T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0104P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0115C0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0153X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0153P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0127V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0127T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0004G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0053L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,474590,100.32,100.32,-39.94,1.26,2.36,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0038A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0043Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0190C0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0047A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0048K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0180V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0151S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0093A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0182R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0123G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0069M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0005G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0176E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0168K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0177X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,490480,129.63,129.63,-25.63,0.73,1.65,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0035T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0036R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0142D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0115E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0181L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0000Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,487130,100.13,100.13,-34.11,1.17,1.88,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0118Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0102A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0174B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0040S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0118S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0041D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0181B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0162L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,487750,120.46,120.46,-35.92,1.31,1.84,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0083S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0090B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0047R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0065G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0190M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0103T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0164G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0047P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0186L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0067Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0127R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0113G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0093B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0105D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0087F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0185L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0047N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0174R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0084D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
