ticker,market,assetType,currency,priceSeriesAvailable,totalReturnSeriesAvailable,dividendSeriesAvailable,dataStart,dataEnd,dataYears,observationFrequency,benchmarkId,fxSeriesRequired,fxSeriesAvailable,isProxy,proxyTicker,dataSource,scenarioGrade,rawCagrRecalcStatus,rollingCagr10yRecalcStatus,mddRecalcStatus,rollingMdd10yRecalcStatus,betaRecalcStatus,metricsStatus,reasonCodes
VSA,US,stock,USD,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
UHT,US,stock,USD,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
PINE,US,stock,USD,provider_refetch_required,no,yield_only,,,6.51,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
GIPR,US,stock,USD,provider_refetch_required,no,no,,,4.64,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
IGR,US,stock,USD,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
JRS,US,stock,USD,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
NRO,US,stock,USD,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
PGZ,US,stock,USD,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
ABTC,US,stock,USD,provider_refetch_required,no,no,,,8.25,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
BGIN,US,stock,USD,provider_refetch_required,no,no,,,0.6,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window|review_reason_price_history_shorter_than_1_year
AIB,US,stock,USD,provider_refetch_required,no,no,,,,daily_close_provider_input_not_persisted,,yes,no,no,,data/processed/us_price_metrics_overlay_20260528_excluded_27.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,blocked_missing_beta_or_benchmark,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|missing_benchmark_for_beta_recalc|review_reason_price_history_shorter_than_1_year
ARBK,US,stock,USD,provider_refetch_required,no,no,,,4.67,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
ATHR,US,stock,USD,provider_refetch_required,no,no,,,1.13,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,short_history,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window|review_reason_price_history_shorter_than_3_years
AIXC,US,stock,USD,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
OPENW,US,stock,USD,provider_refetch_required,no,no,,,,daily_close_provider_input_not_persisted,,yes,no,no,,data/processed/us_price_metrics_overlay_20260528_excluded_27.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,blocked_missing_beta_or_benchmark,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|missing_benchmark_for_beta_recalc|review_reason_price_history_shorter_than_1_year
OPENL,US,stock,USD,provider_refetch_required,no,no,,,,daily_close_provider_input_not_persisted,,yes,no,no,,data/processed/us_price_metrics_overlay_20260528_excluded_27.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,blocked_missing_beta_or_benchmark,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|missing_benchmark_for_beta_recalc|review_reason_price_history_shorter_than_1_year
OPENZ,US,stock,USD,provider_refetch_required,no,no,,,,daily_close_provider_input_not_persisted,,yes,no,no,,data/processed/us_price_metrics_overlay_20260528_excluded_27.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,blocked_missing_beta_or_benchmark,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|missing_benchmark_for_beta_recalc|review_reason_price_history_shorter_than_1_year
RNP,US,stock,USD,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
IOR,US,stock,USD,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
GIPRW,US,stock,USD,provider_refetch_required,no,no,,,,daily_close_provider_input_not_persisted,,yes,no,no,,data/processed/us_price_metrics_overlay_20260528_excluded_27.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,provider_refetch_required,provider_refetch_required_monthly_history_not_committed,blocked_missing_beta_or_benchmark,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|missing_benchmark_for_beta_recalc|review_reason_price_history_shorter_than_1_year
ICR^A,US,stock,USD,no,no,no,,,,,,yes,no,no,,data/processed/us_price_metrics_overlay_20260528_excluded_27.csv|src/data/tickers/us_dividend_overlay_20260527.csv,C,not_supported_no_price_series,not_supported_no_price_series,not_supported_no_price_series,not_supported_no_price_series,not_supported_no_price_series,review_required,summary_or_candidate_row_only_no_price_series_evidence|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|review_reason_missing_close_price_data
RLTY,US,stock,USD,provider_refetch_required,no,yield_only,,,4.25,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
BNH,US,stock,USD,provider_refetch_required,no,yield_only,,,5.6,daily_close_provider_input_not_persisted,SPY,yes,no,no,,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
