market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,267850,-2.66,-2.66,-75.65,0.82,7.51,^KS11,ready,yfinance_kr_close_price_20260528,
KR,100130,-11.82,-11.82,-86.9,0.98,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,023800,1.55,1.55,-79.68,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,044990,7.59,7.59,-67.86,0.37,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,131370,-0.71,-0.71,-89.97,0.6,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,052860,7.85,7.85,-78.09,0.89,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,363280,-35.72,-35.72,-94.05,0.53,5.67,^KS11,ready,yfinance_kr_close_price_20260528,
KR,476040,-44.86,-44.86,-66.56,0.35,1.04,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,023900,1.92,1.92,-71.27,0.67,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,041930,1.91,1.91,-73.52,0.98,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,014790,-4.44,-4.44,-80.87,0.78,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,229500,-6.39,-6.39,-94.99,0.26,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,078140,-3.83,-3.83,-72.33,0.76,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004140,-1.1,-1.1,-85.42,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,225530,-2.26,-2.26,-80.61,0.57,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,228850,-10.29,-10.29,-77.55,0.63,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,079810,2.74,2.74,-90.22,1.11,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,217330,-0.95,-0.95,-89.73,0.7,7.51,^KS11,ready,yfinance_kr_close_price_20260528,
KR,036220,-46.55,-46.55,-74.86,0.53,2.2,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,063170,-10.99,-10.99,-84.62,0.95,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,117670,-15.25,-15.25,-98.27,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,451220,-12.95,-12.95,-79.94,1.34,2.63,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,100700,-6.11,-6.11,-73.16,0.68,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,212710,-24.74,-24.74,-67.42,1.09,1.28,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,228670,-9.03,-9.03,-89.7,0.89,6.8,^KS11,ready,yfinance_kr_close_price_20260528,
KR,042500,4.81,4.81,-63.51,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,074430,-11.09,-11.09,-79.38,0.73,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004100,4.17,4.17,-75.27,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,011810,-13.8,-13.8,-93.54,0.54,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,014160,-1.29,-1.29,-76.5,0.6,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,086710,-10.32,-10.32,-77.54,0.87,5.33,^KS11,ready,yfinance_kr_close_price_20260528,
KR,205470,4.8,4.8,-92.09,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,058850,-0.39,-0.39,-58.07,0.67,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,460940,-24.94,-24.94,-71.1,1.23,1.82,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,101330,-0.49,-0.49,-73.92,0.97,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,094840,0.76,0.76,-75.68,0.81,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,424960,-18.01,-18.01,-80.33,1.07,2.76,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,004590,4.57,4.57,-58.1,0.48,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,091120,-6.57,-6.57,-90.69,0.95,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,348350,-10.61,-10.61,-82.64,0.9,5.57,^KS11,ready,yfinance_kr_close_price_20260528,
KR,096240,-5.23,-5.23,-77.09,0.54,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,265740,-6.89,-6.89,-80.79,0.66,5.48,^KS11,ready,yfinance_kr_close_price_20260528,
KR,088390,8.46,8.46,-90.04,1.14,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,432470,-57.88,-57.88,-92.0,1.06,2.47,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,053580,-9.73,-9.73,-85.47,0.69,7.34,^KS11,ready,yfinance_kr_close_price_20260528,
KR,411080,-33.47,-33.47,-78.67,0.92,3.28,^KS11,ready,yfinance_kr_close_price_20260528,
KR,039340,-2.31,-2.31,-55.29,0.59,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,389140,-36.26,-36.26,-90.98,1.01,4.08,^KS11,ready,yfinance_kr_close_price_20260528,
KR,006840,-19.82,-19.82,-91.29,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,066980,-9.89,-9.89,-87.13,0.86,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,273640,-22.67,-22.67,-78.14,0.94,4.71,^KS11,ready,yfinance_kr_close_price_20260528,
KR,205500,-14.32,-14.32,-94.32,0.66,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,294630,-3.72,-3.72,-81.56,0.91,6.26,^KS11,ready,yfinance_kr_close_price_20260528,
KR,370090,-21.48,-21.48,-72.79,1.05,4.25,^KS11,ready,yfinance_kr_close_price_20260528,
KR,063080,-16.64,-16.64,-93.76,0.89,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,382480,-20.4,-20.4,-74.18,0.86,4.6,^KS11,ready,yfinance_kr_close_price_20260528,
KR,264900,-10.74,-10.74,-79.21,0.53,9.12,^KS11,ready,yfinance_kr_close_price_20260528,
KR,036580,-15.63,-15.63,-87.5,0.68,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,007110,-3.09,-3.09,-75.22,0.93,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,023450,5.52,5.52,-60.74,0.14,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,054620,-10.58,-10.58,-85.3,0.92,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,317830,-5.12,-5.12,-83.46,1.29,6.78,^KS11,ready,yfinance_kr_close_price_20260528,
KR,019550,-0.06,-0.06,-82.92,0.86,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,032560,1.36,1.36,-77.95,0.78,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,019680,-18.83,-18.83,-87.63,0.46,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,053260,3.35,3.35,-72.02,0.6,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,298540,-18.1,-18.1,-82.43,0.49,5.83,^KS11,ready,yfinance_kr_close_price_20260528,
KR,337930,-14.41,-14.41,-74.72,0.66,5.79,^KS11,ready,yfinance_kr_close_price_20260528,
KR,173130,23.08,23.08,-70.74,0.52,8.8,^KS11,ready,yfinance_kr_close_price_20260528,
KR,078935,4.88,4.88,-47.87,0.43,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,066700,-9.41,-9.41,-88.72,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,147760,2.35,2.35,-84.73,1.11,9.44,^KS11,ready,yfinance_kr_close_price_20260528,
KR,101670,-1.31,-1.31,-97.59,0.96,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,352090,-48.04,-48.04,-84.58,0.41,2.52,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,036630,-16.06,-16.06,-94.32,0.63,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,377480,-21.51,-21.51,-73.76,1.08,4.51,^KS11,ready,yfinance_kr_close_price_20260528,
KR,099750,-9.4,-9.4,-73.43,0.64,7.18,^KS11,ready,yfinance_kr_close_price_20260528,
KR,005740,-21.41,-21.41,-92.98,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,330350,-17.91,-17.91,-75.54,0.61,5.9,^KS11,ready,yfinance_kr_close_price_20260528,
KR,119650,-7.52,-7.52,-95.69,0.62,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,007820,-1.12,-1.12,-80.93,1.01,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,003310,6.41,6.41,-84.25,0.65,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,094940,11.59,11.59,-79.41,1.08,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,208370,-9.3,-9.3,-89.31,0.89,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,040910,-9.76,-9.76,-81.37,0.97,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,009300,-1.46,-1.46,-68.94,0.61,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,033290,-9.99,-9.99,-90.54,0.68,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,120240,-0.3,-0.3,-73.53,0.65,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002200,3.0,3.0,-53.52,0.43,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,163560,-4.41,-4.41,-77.75,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,005870,-6.03,-6.03,-78.89,0.5,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,246720,-6.88,-6.88,-88.83,0.58,9.19,^KS11,ready,yfinance_kr_close_price_20260528,
KR,035610,-6.69,-6.69,-74.17,0.8,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,303810,-52.6,-52.6,-61.19,0.67,1.27,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,048550,-9.84,-9.84,-85.11,0.82,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,084650,-7.51,-7.51,-86.62,0.52,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,010280,-3.02,-3.02,-77.11,0.55,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,011370,-6.91,-6.91,-79.23,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,277880,12.22,12.22,-74.96,0.69,8.57,^KS11,ready,yfinance_kr_close_price_20260528,
KR,006660,4.29,4.29,-72.46,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,066590,-3.96,-3.96,-82.53,0.93,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,008260,1.76,1.76,-75.43,0.64,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000230,-9.61,-9.61,-88.94,0.66,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,081180,-34.6,-34.6,-53.34,0.98,1.07,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,950190,-19.68,-19.68,-81.02,0.39,5.77,^KS11,ready,yfinance_kr_close_price_20260528,
KR,066790,-8.63,-8.63,-91.9,0.32,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,251630,-6.62,-6.62,-86.87,1.16,8.87,^KS11,ready,yfinance_kr_close_price_20260528,
KR,362320,-13.34,-13.34,-69.25,0.67,3.98,^KS11,ready,yfinance_kr_close_price_20260528,
KR,068240,-18.18,-18.18,-93.79,0.8,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,095720,-21.67,-21.67,-92.19,0.6,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,299660,-30.19,-30.19,-98.56,0.84,7.26,^KS11,ready,yfinance_kr_close_price_20260528,
KR,448710,-5.61,-5.61,-56.44,0.58,2.8,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,048770,1.3,1.3,-82.97,0.97,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,058860,-5.5,-5.5,-74.59,0.62,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,058630,0.15,0.15,-68.68,0.84,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,019540,-0.01,-0.01,-85.0,0.87,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,265560,-7.08,-7.08,-84.31,0.96,8.58,^KS11,ready,yfinance_kr_close_price_20260528,
KR,302430,-4.96,-4.96,-80.92,1.12,7.46,^KS11,ready,yfinance_kr_close_price_20260528,
KR,041910,-11.33,-11.33,-81.75,0.95,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004840,-9.18,-9.18,-78.62,0.61,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,024740,0.48,0.48,-76.94,0.38,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,010660,5.13,5.13,-75.17,0.59,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,031820,-5.01,-5.01,-73.99,0.88,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,175140,-12.84,-12.84,-89.44,0.64,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,007460,-27.83,-27.83,-99.5,0.86,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,043610,-9.42,-9.42,-79.43,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,347890,-5.38,-5.38,-60.96,0.59,5.83,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002210,-17.38,-17.38,-97.88,0.45,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,302550,-1.02,-1.02,-72.08,0.88,7.78,^KS11,ready,yfinance_kr_close_price_20260528,
KR,093920,-6.87,-6.87,-74.2,0.62,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,459100,-42.41,-42.41,-67.36,0.98,1.51,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,017370,2.85,2.85,-80.07,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,072020,-8.49,-8.49,-72.63,0.52,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,091440,-6.14,-6.14,-87.32,0.88,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,030960,-2.76,-2.76,-90.56,0.17,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,418470,-41.09,-41.09,-75.58,0.6,2.66,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,014440,1.12,1.12,-75.04,0.5,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,026150,1.64,1.64,-75.39,0.95,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,419050,-34.58,-34.58,-78.69,0.87,3.31,^KS11,ready,yfinance_kr_close_price_20260528,
KR,131400,-11.42,-11.42,-91.13,0.81,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,003580,-9.3,-9.3,-95.05,0.75,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,056360,6.16,6.16,-67.91,1.06,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,067290,-16.43,-16.43,-87.84,0.85,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,065440,3.15,3.15,-83.06,0.97,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,096350,-0.61,-0.61,-80.19,0.85,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,185490,-21.45,-21.45,-97.63,0.79,8.53,^KS11,ready,yfinance_kr_close_price_20260528,
KR,040420,-1.4,-1.4,-35.62,0.22,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,081150,6.66,6.66,-76.15,0.72,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,170030,1.41,1.41,-66.48,1.07,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,140070,-7.14,-7.14,-81.34,0.93,9.33,^KS11,ready,yfinance_kr_close_price_20260528,
KR,006890,2.09,2.09,-66.9,0.5,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,413390,-4.53,-4.53,-41.64,1.12,1.52,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,023000,-4.37,-4.37,-63.41,0.55,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,290660,-22.65,-22.65,-90.89,0.67,7.49,^KS11,ready,yfinance_kr_close_price_20260528,
KR,201490,-5.57,-5.57,-87.58,0.93,9.63,^KS11,ready,yfinance_kr_close_price_20260528,
KR,007980,-8.22,-8.22,-76.15,0.72,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,025550,-3.61,-3.61,-80.04,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,088280,-24.49,-24.49,-82.23,0.73,2.55,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,014970,-4.46,-4.46,-82.3,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,217190,5.75,5.75,-76.9,1.14,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,054670,-9.68,-9.68,-75.35,0.66,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004650,-8.4,-8.4,-63.59,0.39,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,191420,-3.38,-3.38,-89.53,0.8,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,040350,-20.95,-20.95,-94.79,0.59,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,168330,-17.9,-17.9,-96.06,0.43,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,315640,-35.5,-35.5,-91.43,1.01,4.77,^KS11,ready,yfinance_kr_close_price_20260528,
KR,452200,-42.77,-42.77,-84.98,0.91,2.06,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,203690,-17.07,-17.07,-95.65,0.67,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,123010,-0.63,-0.63,-94.02,0.73,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000590,-0.1,-0.1,-65.0,0.41,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,096775,-2.53,-2.53,-75.01,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,084730,-4.37,-4.37,-73.89,0.91,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004890,-3.94,-3.94,-84.09,0.23,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,065530,2.05,2.05,-80.4,0.87,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000105,7.87,7.87,-63.11,0.46,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,079980,-11.32,-11.32,-83.04,0.62,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,105740,4.46,4.46,-68.27,0.91,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,215790,-12.77,-12.77,-98.14,0.93,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,024830,1.6,1.6,-61.38,0.24,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,391710,-1.69,-1.69,-80.7,1.0,4.61,^KS11,ready,yfinance_kr_close_price_20260528,
KR,382150,-17.55,-17.55,-60.17,1.1,1.44,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,095910,-12.64,-12.64,-91.13,0.82,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,061040,-6.44,-6.44,-89.1,0.72,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,054040,3.49,3.49,-74.92,0.73,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,234300,-12.96,-12.96,-88.01,0.88,8.47,^KS11,ready,yfinance_kr_close_price_20260528,
KR,171120,-9.87,-9.87,-77.39,0.4,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,067170,-4.27,-4.27,-91.25,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,238090,-14.78,-14.78,-93.61,0.42,9.62,^KS11,ready,yfinance_kr_close_price_20260528,
KR,227950,-13.16,-13.16,-95.84,0.73,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,085310,-11.91,-11.91,-88.26,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,439580,-54.75,-54.75,-85.71,0.66,2.45,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,055490,-3.11,-3.11,-86.8,0.88,8.57,^KS11,ready,yfinance_kr_close_price_20260528,
KR,011320,2.13,2.13,-76.38,0.91,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,463480,-60.64,-60.64,-69.71,0.95,1.26,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,005750,-8.22,-8.22,-84.41,0.67,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002720,-1.31,-1.31,-71.97,0.6,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,307870,-8.24,-8.24,-86.79,0.33,7.46,^KS11,ready,yfinance_kr_close_price_20260528,
KR,009180,1.29,1.29,-69.31,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002600,-2.32,-2.32,-73.72,0.21,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,217500,2.1,2.1,-78.95,1.03,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,044340,-9.39,-9.39,-86.29,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,012700,-9.78,-9.78,-72.32,0.4,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,299170,-1.77,-1.77,-79.41,0.53,7.68,^KS11,ready,yfinance_kr_close_price_20260528,
KR,261780,-22.8,-22.8,-81.77,0.51,4.59,^KS11,ready,yfinance_kr_close_price_20260528,
KR,013870,-1.4,-1.4,-78.52,0.82,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,011150,-4.18,-4.18,-64.48,0.56,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000180,-11.31,-11.31,-74.36,0.56,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,033230,-9.46,-9.46,-75.08,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,049480,-3.43,-3.43,-75.98,0.93,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,111380,-26.58,-26.58,-60.34,0.37,2.51,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,241690,1.17,1.17,-82.44,0.82,9.68,^KS11,ready,yfinance_kr_close_price_20260528,
KR,010960,-0.63,-0.63,-61.64,0.56,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,124560,-5.81,-5.81,-74.48,0.75,6.46,^KS11,ready,yfinance_kr_close_price_20260528,
KR,137950,-0.21,-0.21,-79.06,0.56,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,067570,-5.23,-5.23,-69.21,0.64,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,950220,-47.57,-47.57,-97.45,0.65,5.2,^KS11,ready,yfinance_kr_close_price_20260528,
KR,049180,-26.89,-26.89,-98.45,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,065510,-7.93,-7.93,-73.28,0.66,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,183490,-20.01,-20.01,-95.44,0.66,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,095270,-15.53,-15.53,-92.41,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,102370,-33.42,-33.42,-83.85,0.84,4.34,^KS11,ready,yfinance_kr_close_price_20260528,
KR,039610,5.59,5.59,-82.36,0.99,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,130580,-0.74,-0.74,-65.65,0.41,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,013360,3.82,3.82,-84.44,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,001260,-3.17,-3.17,-81.4,0.84,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,017650,5.23,5.23,-61.54,0.5,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,443250,-35.03,-35.03,-70.04,0.37,2.64,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,083790,-17.7,-17.7,-94.17,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,020710,-4.11,-4.11,-69.11,0.55,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,036640,3.6,3.6,-74.75,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,039010,1.58,1.58,-69.75,0.66,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,110790,-14.6,-14.6,-85.64,0.49,7.65,^KS11,ready,yfinance_kr_close_price_20260528,
KR,451250,-34.4,-34.4,-66.19,0.6,2.07,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,048430,-0.7,-0.7,-79.32,0.73,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002800,-5.56,-5.56,-71.09,0.69,9.23,^KS11,ready,yfinance_kr_close_price_20260528,
KR,007590,-1.98,-1.98,-48.54,0.27,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,424980,-15.31,-15.31,-80.47,1.25,3.07,^KS11,ready,yfinance_kr_close_price_20260528,
KR,013700,0.97,0.97,-78.29,0.5,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,038680,-4.33,-4.33,-72.23,0.94,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,175250,-23.61,-23.61,-94.06,0.85,7.87,^KS11,ready,yfinance_kr_close_price_20260528,
KR,037440,0.8,0.8,-72.71,0.68,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,092300,3.57,3.57,-70.86,1.05,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,478560,-36.78,-36.78,-46.01,0.45,1.34,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,109070,-34.03,-34.03,-99.33,0.35,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,412540,-60.52,-60.52,-85.43,0.29,2.07,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,058400,-3.75,-3.75,-77.66,0.65,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,037760,0.36,0.36,-67.21,0.61,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,453860,-51.6,-51.6,-83.64,0.47,2.49,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,004720,-13.43,-13.43,-87.18,0.57,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,069730,3.25,3.25,-87.16,0.85,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,192250,16.15,16.15,-77.77,1.16,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,347000,-11.05,-11.05,-76.63,0.63,5.57,^KS11,ready,yfinance_kr_close_price_20260528,
KR,216050,-6.49,-6.49,-83.78,0.8,9.57,^KS11,ready,yfinance_kr_close_price_20260528,
KR,347860,-35.09,-35.09,-96.84,0.93,5.43,^KS11,ready,yfinance_kr_close_price_20260528,
